#Batch costTraining precTraining
41242 0.1178075 0.9937672
41243 0.062238928 0.99375856
41244 0.055077802 0.99375
41245 0.012108163 0.9937755
41246 0.0084566865 0.9938008
41247 0.04220245 0.9938259
41248 0.033955757 0.9938172
41249 0.012473357 0.993842
41250 0.068196036 0.99383336
41251 0.0197671 0.9938579
41252 0.06844251 0.9938492
41253 0.09864758 0.9938076
41254 0.08319552 0.9937992
41255 0.13904487 0.9937255
41256 0.0077945096 0.99375
41257 0.036857266 0.9937743
41258 0.035600647 0.99379843
41259 0.013694674 0.9938224
41260 0.043427918 0.9938462
41261 0.17877105 0.99377394
41262 0.07070323 0.9937659
41263 0.008170022 0.9937896
41264 0.04745339 0.99381316
41265 0.0958579 0.9937736
41266 0.05043834 0.99376565
41267 0.007084632 0.993789
41268 0.056827586 0.9937811
41269 0.096480735 0.9937732
41270 0.0878773 0.99373454
41271 0.035705123 0.9937269
41272 0.08273859 0.99371934
41273 0.08131235 0.9936813
41274 0.04410176 0.9937044
41275 0.041266046 0.99372727
41276 0.048128445 0.9937198
41277 0.06457631 0.99371237
41278 0.050294034 0.99370503
41279 0.041650485 0.9937276
41280 0.094431125 0.99372023
41281 0.043148257 0.9937129
41282 0.21738672 0.9936761
41283 0.060862057 0.9936985
41284 0.04254296 0.99372065
41285 0.05116596 0.99371344
41286 0.058138207 0.9937063
41287 0.03543044 0.9936992
41288 0.154505 0.9936343
41289 0.0869343 0.99359864
41290 0.025299238 0.9936207
41291 0.07541904 0.99361396
41292 0.016382748 0.99363583
41293 0.013740477 0.9936576
41294 0.05833559 0.9936508
41295 0.049523395 0.9936723
41296 0.039685056 0.9936937
41297 0.01845788 0.9937149
41298 0.10154609 0.99368006
41299 0.036380664 0.9937012
41300 0.015884118 0.9937222
41301 0.05257577 0.9937154
41302 0.005550352 0.9937362
41303 0.13385478 0.9937019
41304 0.043746985 0.99372256
41305 0.11951947 0.9936885
41306 0.043915454 0.99370915
41307 0.0054584485 0.99372965
41308 0.012325317 0.99375
41309 0.0020654288 0.99377024
41310 0.042218354 0.99376345
41311 0.03957798 0.9937567
41312 0.033555783 0.99375
41313 0.14599875 0.9937167
41314 0.007137433 0.99373674
41315 0.0029878344 0.9937566
41316 0.11294511 0.99372363
41317 0.06968154 0.99371713
41318 0.10067844 0.9936583
41319 0.015799766 0.99367815
41320 0.09643283 0.9936719
41321 0.006381439 0.99369156
41322 0.04413482 0.9937112
41323 0.049713902 0.99370486
41324 0.07794205 0.99369854
41325 0.028947672 0.99371797
41326 0.075080186 0.9936861
41327 0.121925816 0.99367994
41328 0.0121999085 0.9936992
41329 0.03782885 0.9937183
41330 0.07626597 0.9937121
41331 0.07443584 0.9937059
41332 0.11270784 0.9936998
41333 0.03794258 0.9936937
41334 0.07171448 0.9936876
41335 0.059794262 0.9936816
41336 0.10322133 0.9936756
41337 0.075044826 0.99369437
41338 0.007900655 0.993713
41339 0.063645475 0.993707
41340 0.027394481 0.9937255
41341 0.0024130056 0.9937439
41342 0.015952665 0.9937622
41343 0.00685471 0.9937804
41344 0.040532995 0.99379843
41345 0.09489848 0.9937923
41346 0.007597632 0.99381024
41347 0.11237575 0.99378
41348 0.04464301 0.9937979
41349 0.0045738104 0.99381566
41350 0.11924131 0.9938095
41351 0.08171342 0.99382716
41352 0.002692792 0.9938447
41353 0.012265637 0.99386215
41354 0.009169573 0.9938795
41355 0.057938714 0.99387324
41356 0.07584627 0.99386704
41357 0.099800855 0.99383754
41358 0.08285217 0.99383146
41359 0.025342517 0.9938487
41360 0.0047854898 0.9938657
41361 0.013516085 0.9938827
41362 0.1033545 0.99385357
41363 0.09915543 0.99384755
41364 0.023027781 0.9938645
41365 0.08724295 0.99385846
41366 0.10609932 0.99382967
41367 0.09696694 0.9938238
41368 0.04233451 0.9938406
41369 0.09581847 0.9938347
41370 0.09025767 0.99382883
41371 0.038762428 0.99384546
41372 0.039575968 0.99386203
41373 0.046534657 0.9938785
41374 0.07462228 0.9938948
41375 0.12681279 0.9938889
41376 0.012140041 0.9939051
41377 0.015485798 0.9939213
41378 0.10190519 0.9938933
41379 0.13093475 0.99386543
41380 0.10749256 0.99385965
41381 0.05373889 0.99385387
41382 0.032980148 0.99384815
41383 0.06050319 0.9938425
41384 0.05342475 0.9938368
41385 0.051487867 0.9938528
41386 0.16777478 0.99382555
41387 0.01651247 0.9938415
41388 0.03399636 0.9938574
41389 0.0058713257 0.9938732
41390 0.120838754 0.9938889
41391 0.05563783 0.99390453
41392 0.028621737 0.9939201
41393 0.042208236 0.9939143
41394 0.029839205 0.9939298
41395 0.0060384874 0.9939451
41396 0.05583283 0.9939394
41397 0.11949786 0.9939337
41398 0.07609775 0.99392796
41399 0.10466582 0.9939432
41400 0.0012379579 0.99395835
41401 0.13920659 0.99393183
41402 0.006361114 0.9939469
41403 0.01827593 0.99396193
41404 0.098450355 0.99395627
41405 0.095175475 0.99393004
41406 0.08956299 0.99392444
41407 0.047983177 0.9939394
41408 0.086999014 0.9939134
41409 0.012388755 0.99392825
41410 0.026375065 0.9939431
41411 0.045247998 0.9939578
41412 0.10882466 0.9939523
41413 0.0842909 0.9939265
41414 0.04905084 0.99394125
41415 0.1451549 0.9939157
41416 0.10161719 0.99391025
41417 0.0658301 0.9939049
41418 0.07144841 0.9938995
41419 0.07720629 0.9938942
41420 0.013206779 0.9939087
41421 0.03874142 0.9939232
41422 0.14524755 0.9938981
41423 0.08123109 0.9938731
41424 0.16188145 0.99384826
41425 0.03391767 0.99386275
41426 0.11241841 0.993838
41427 0.02898855 0.99385244
41428 0.039533906 0.9938668
41429 0.05851807 0.9938617
41430 0.009169297 0.993876
41431 0.010880261 0.99389017
41432 0.07842244 0.99388504
41433 0.09773772 0.9938799
41434 0.12850387 0.9938556
41435 0.12425118 0.99381226
41436 0.15548988 0.99378824
41437 0.008621683 0.9938024
41438 0.03731666 0.99379754
41439 0.054634158 0.99381167
41440 0.04162895 0.99380684
41441 0.060705405 0.99380195
41442 0.10015312 0.9937971
41443 0.023601176 0.99381113
41444 0.0646689 0.9937875
41445 0.08000588 0.99378276
41446 0.018096935 0.9937967
41447 0.08932173 0.99379194
41448 0.022718767 0.9938058
41449 0.071657486 0.99380106
41450 0.0446187 0.9937963
41451 0.026259188 0.99381006
41452 0.102280304 0.9938053
41453 0.0035510126 0.993819
41454 0.041189935 0.99381423
41455 0.10033242 0.9937912
41456 0.17919487 0.99373174
41457 0.084149614 0.99370897
41458 0.1289024 0.9936863
41459 0.018786518 0.9937001
41460 0.07022454 0.9936957
41461 0.09627433 0.99369127
41462 0.09803225 0.99368685
41463 0.049764283 0.9937005
41464 0.063497975 0.9936961
41465 0.081714466 0.99369174
41466 0.10667514 0.9936695
41467 0.04261452 0.9936652
41468 0.008343052 0.99367875
41469 0.08072419 0.99367446
41470 0.12891759 0.99363476
41471 0.17151827 0.9936306
41472 0.08568504 0.9936088
41473 0.077640705 0.99360466
41474 0.06502042 0.99361813
41475 0.030421443 0.9936316
41476 0.014035351 0.99364495
41477 0.023730662 0.9936583
41478 0.06296537 0.99365413
41479 0.0021856625 0.99366736
41480 0.0027641149 0.99368054
41481 0.094637714 0.993659
41482 0.014701317 0.9936722
41483 0.025464095 0.9936853
41484 0.014117747 0.99369836
41485 0.069455594 0.99367696
41486 0.05731775 0.99369
41487 0.11104369 0.99368584
41488 0.044785723 0.9936988
41489 0.00890143 0.99371165
41490 0.009389269 0.99372447
41491 0.045206256 0.9937373
41492 0.047023606 0.99373305
41493 0.055166144 0.9937289
41494 0.0034987093 0.9937416
41495 0.0965169 0.99372053
41496 0.05833236 0.9937164
41497 0.00872488 0.99372905
41498 0.048321474 0.9937249
41499 0.016267212 0.99373746
41500 0.049934737 0.99375
41501 0.019261518 1.0
41502 0.13374129 0.9916667
41503 0.0006199099 0.99444443
41504 0.056425888 0.99375
41505 0.01680595 0.995
41506 0.12150826 0.9916667
41507 0.07265329 0.9916667
41508 0.09518828 0.9916667
41509 0.08555276 0.9907407
41510 0.046801023 0.9916667
41511 0.019411588 0.99242425
41512 0.0337674 0.9923611
41513 0.05509119 0.9929487
41514 0.015599076 0.99345237
41515 0.019084577 0.9938889
41516 0.048044406 0.99375
41517 0.0056975135 0.9941176
41518 0.0174694 0.99444443
41519 0.022112343 0.99473685
41520 0.049876865 0.9945833
41521 0.0027019142 0.9948413
41522 0.051393963 0.99507576
41523 0.053869702 0.9949275
41524 0.05712448 0.9947917
41525 0.039505355 0.9946667
41526 0.0068222485 0.9948718
41527 0.0057589263 0.99506176
41528 0.041034356 0.99523807
41529 0.09667326 0.9951149
41530 0.026381953 0.99527776
41531 0.047119506 0.9951613
41532 0.027109766 0.9953125
41533 0.04488017 0.99545455
41534 0.06450158 0.99534315
41535 0.048845883 0.99523807
41536 0.0065961094 0.9953704
41537 0.031038674 0.9954955
41538 0.0039726337 0.99561405
41539 0.02518688 0.99572647
41540 0.04266248 0.995625
41541 0.039065298 0.9957317
41542 0.0060157687 0.99583334
41543 0.053470153 0.9957364
41544 0.025648048 0.99583334
41545 0.07518373 0.9957407
41546 0.0056876186 0.99583334
41547 0.020842409 0.99592197
41548 0.057752695 0.99600697
41549 0.020426003 0.99608845
41550 0.01897991 0.99616665
41551 0.03829499 0.99607843
41552 0.058382336 0.9959936
41553 0.007220588 0.9960692
41554 0.047338314 0.99598765
41555 0.03698583 0.9959091
41556 0.037094105 0.99583334
41557 0.007543304 0.9959064
41558 0.04533151 0.995977
41559 0.013205022 0.9960452
41560 0.07245858 0.9959722
41561 0.07870065 0.99590164
41562 0.03090053 0.99596775
41563 0.034506798 0.9958995
41564 0.086192176 0.99583334
41565 0.06696199 0.9957692
41566 0.034436814 0.99583334
41567 0.045794427 0.99577117
41568 0.05527046 0.9957108
41569 0.020694094 0.99577296
41570 0.0071360026 0.99583334
41571 0.057073627 0.9957746
41572 0.06843168 0.99583334
41573 0.08762663 0.99577624
41574 0.113306016 0.99572074
41575 0.04147864 0.9956667
41576 0.008081691 0.99572366
41577 0.049380545 0.995671
41578 0.02863152 0.99572647
41579 0.013307325 0.9957806
41580 0.11146375 0.99552083
41581 0.0064143594 0.99557614
41582 0.0046480843 0.9956301
41583 0.033124465 0.9956827
41584 0.0047461996 0.99573416
41585 0.09503382 0.99558824
41586 0.0069553307 0.99563956
41587 0.08065443 0.99568963
41588 0.008795694 0.9957386
41589 0.03914078 0.9956929
41590 0.011852545 0.9957407
41591 0.009050175 0.99578756
41592 0.042391073 0.99574274
41593 0.088775426 0.9956989
41594 0.0045115557 0.9957447
41595 0.07460485 0.99570173
41596 0.10301228 0.9955729
41597 0.07798516 0.99544674
41598 0.06592807 0.9954082
41599 0.010612124 0.99545455
41600 0.07381413 0.9953333
41601 0.06629436 0.995297
41602 0.03872737 0.99526143
41603 0.010952189 0.99530745
41604 0.011759992 0.99535257
41605 0.00989999 0.99539685
41606 0.004375555 0.99544024
41607 0.03570281 0.99540496
41608 0.066125825 0.9953704
41609 0.041662727 0.9953364
41610 0.036681067 0.99530303
41611 0.05144052 0.99527025
41612 0.017264608 0.9953125
41613 0.005162729 0.995354
41614 0.04612751 0.99539477
41615 0.13368008 0.99528986
41616 0.035956874 0.9952586
41617 0.012720603 0.99529916
41618 0.04600243 0.99526834
41619 0.03181107 0.9953081
41620 0.016602179 0.9953472
41621 0.03832898 0.9953168
41622 0.005199589 0.9953552
41623 0.11398004 0.9951897
41624 0.024714837 0.99522847
41625 0.110068396 0.99513334
41626 0.044609822 0.9951058
41627 0.0036719972 0.99514437
41628 0.057296153 0.9951172
41629 0.06901009 0.9950904
41630 0.14762679 0.99493587
41631 0.023461865 0.99497455
41632 0.02113325 0.99501264
41633 0.08406401 0.9949248
41634 0.014030372 0.9949627
41635 0.04559364 0.99493825
41636 0.020387352 0.9949755
41637 0.055712927 0.99495137
41638 0.019106934 0.9949879
41639 0.0060232384 0.99502397
41640 0.058940005 0.99505955
41641 0.08435426 0.99497634
41642 0.04816694 0.99495304
41643 0.032177534 0.9949883
41644 0.011861282 0.99502313
41645 0.024033705 0.99505746
41646 0.035637617 0.9950342
41647 0.029366551 0.995068
41648 0.032548107 0.99510133
41649 0.0044544037 0.99513423
41650 0.08413059 0.99505556
41651 0.040729847 0.9950331
41652 0.008117615 0.9950658
41653 0.08650318 0.99509805
41654 0.13314362 0.99502164
41655 0.08358111 0.995
41656 0.06575857 0.9949786
41657 0.06387029 0.9950106
41658 0.04425461 0.99498945
41659 0.0035033405 0.995021
41660 0.04761825 0.995
41661 0.016453968 0.99503106
41662 0.027539667 0.99506176
41663 0.07228695 0.99498975
41664 0.024599113 0.99502033
41665 0.118991606 0.9949495
41666 0.019308062 0.9949799
41667 0.09676205 0.99496007
41668 0.031856555 0.99494046
41669 0.018391984 0.99497044
41670 0.07645796 0.994951
41671 0.013169703 0.9949805
41672 0.07433955 0.99500966
41673 0.05777752 0.99499035
41674 0.09522508 0.9949713
41675 0.06719063 0.99490476
41676 0.024898391 0.9949337
41677 0.08795095 0.99496233
41678 0.050078254 0.99499065
41679 0.18509947 0.9949255
41680 0.03162399 0.9949537
41681 0.05249877 0.9949816
41682 0.037891634 0.9950092
41683 0.12773828 0.9949909
41684 0.04701136 0.9949728
41685 0.123789445 0.9949099
41686 0.036850613 0.9949373
41687 0.04852774 0.9949198
41688 0.012329773 0.99494684
41689 0.006684745 0.99497354
41690 0.04758448 0.99495614
41691 0.012387696 0.99498254
41692 0.059958216 0.99496526
41693 0.054985806 0.99499136
41694 0.079931505 0.9950172
41695 0.023357784 0.99504274
41696 0.060191866 0.995068
41697 0.051915105 0.99509305
41698 0.1752909 0.9949916
41699 0.003930961 0.99501675
41700 0.06664003 0.99495834
41701 0.038067866 0.99494195
41702 0.05180489 0.99492574
41703 0.009032415 0.9949507
41704 0.005181355 0.9949755
41705 0.040064856 0.99495935
41706 0.05539316 0.9949434
41707 0.06609895 0.9949275
41708 0.082027644 0.9948718
41709 0.082614414 0.9948565
41710 0.06903697 0.9948413
41711 0.035397004 0.9948657
41712 0.029579835 0.9948899
41713 0.104626104 0.9948357
41714 0.014907116 0.9948598
41715 0.0130719505 0.9948837
41716 0.006705451 0.9949074
41717 0.0052502574 0.99493086
41718 0.0027669093 0.9949541
41719 0.043470655 0.9949391
41720 0.06390329 0.99492425
41721 0.009673164 0.9949472
41722 0.003562912 0.99496996
41723 0.05637119 0.9949552
41724 0.12231612 0.9948661
41725 0.022595484 0.9948889
41726 0.02287336 0.9949115
41727 0.0030140034 0.9949339
41728 0.023098737 0.99495614
41729 0.036728777 0.9949418
41730 0.08367648 0.9949275
41731 0.026043037 0.9949495
41732 0.070620775 0.99493533
41733 0.1123501 0.99488556
41734 0.024597853 0.9949074
41735 0.016073959 0.9949291
41736 0.050556906 0.99491525
41737 0.01099911 0.9949367
41738 0.050388448 0.994923
41739 0.06042254 0.9948745
41740 0.03861823 0.9948958
41741 0.1584855 0.9948824
41742 0.026407806 0.9948692
41743 0.01175088 0.9948903
41744 0.066118404 0.99487704
41745 0.05234662 0.9948639
41746 0.021052876 0.99488485
41747 0.0009926694 0.99490553
41748 0.08695573 0.9948925
41749 0.009956487 0.994913
41750 0.026245914 0.9949333
41751 0.071568035 0.9949203
41752 0.12187742 0.99487436
41753 0.0043284823 0.9948946
41754 0.025310187 0.9949147
41755 0.050652914 0.99490196
41756 0.22515647 0.9947917
41757 0.15207884 0.9947471
41758 0.051074855 0.9947351
41759 0.07420524 0.9947233
41760 0.053856973 0.9947115
41761 0.023116982 0.9947318
41762 0.027237752 0.99475193
41763 0.09462642 0.9947085
41764 0.113229 0.99463385
41765 0.033490784 0.99465406
41766 0.019207237 0.9946742
41767 0.009699485 0.9946941
41768 0.06590498 0.99468285
41769 0.035045847 0.99467164
41770 0.15696217 0.9946605
41771 0.10935457 0.9946187
41772 0.08650048 0.99460787
41773 0.12678386 0.99456656
41774 0.07024384 0.99458635
41775 0.07236903 0.9946061
41776 0.016990928 0.9946256
41777 0.056006588 0.9946149
41778 0.06833347 0.9946043
41779 0.011916962 0.99462366
41780 0.0102147 0.99464285
41781 0.041022237 0.99463224
41782 0.007258325 0.9946513
41783 0.018465912 0.9946702
41784 0.05750285 0.994689
41785 0.18867798 0.99459064
41786 0.06808644 0.9945513
41787 0.012826907 0.99457026
41788 0.10444417 0.9945313
41789 0.047133073 0.99455017
41790 0.056537308 0.9945402
41791 0.0016915413 0.994559
41792 0.04957091 0.99457765
41793 0.0069089984 0.9945961
41794 0.0045644585 0.99461454
41795 0.004910784 0.9946328
41796 0.035655435 0.9946509
41797 0.0050328495 0.9946689
41798 0.03562201 0.9946588
41799 0.083577715 0.994621
41800 0.076764844 0.9946111
41801 0.045481004 0.994629
41802 0.010347161 0.9946468
41803 0.0021062237 0.9946645
41804 0.021675222 0.994682
41805 0.024706254 0.9946721
41806 0.03720389 0.9946623
41807 0.050848912 0.9946797
41808 0.0322849 0.994697
41809 0.006576997 0.99471414
41810 0.024246447 0.9947043
41811 0.10745143 0.9946677
41812 0.121551886 0.9946047
41813 0.037802625 0.9945953
41814 0.04204393 0.994586
41815 0.10091822 0.9945238
41816 0.046361603 0.99451476
41817 0.019455751 0.99453205
41818 0.04844821 0.9945493
41819 0.006944703 0.9945664
41820 0.05055146 0.9945833
41821 0.040677506 0.99457425
41822 0.0155004915 0.9945911
41823 0.035418626 0.99460787
41824 0.0030539196 0.9946245
41825 0.075096406 0.994641
41826 0.07919757 0.9946319
41827 0.05805339 0.9946228
41828 0.13400415 0.99458843
41829 0.06436125 0.9946049
41830 0.05581123 0.9946212
41831 0.08171024 0.9946123
41832 0.05305277 0.9946034
41833 0.07969553 0.9945946
41834 0.07621858 0.9946108
41835 0.0049773557 0.9946269
41836 0.1393385 0.99459326
41837 0.029076679 0.9946093
41838 0.05383479 0.9946006
41839 0.028481545 0.9946165
41840 0.03381597 0.99463236
41841 0.10092354 0.99462366
41842 0.042185105 0.9946394
41843 0.08524886 0.9946307
41844 0.0220109 0.9946463
41845 0.12201248 0.99463767
41846 0.085702084 0.994605
41847 0.044879656 0.99459654
41848 0.044538505 0.9946121
41849 0.10795641 0.99457973
41850 0.016010769 0.9945952
41851 0.10385934 0.9945869
41852 0.079436496 0.9945786
41853 0.043392286 0.994594
41854 0.047981296 0.99460924
41855 0.112520345 0.99457747
41856 0.08751443 0.9945693
41857 0.06596412 0.99456114
41858 0.07695624 0.9945531
41859 0.09636018 0.9945218
41860 0.02700272 0.99453706
41861 0.05233578 0.9945522
41862 0.025776777 0.9945672
41863 0.081221215 0.9945592
41864 0.11579592 0.9944826
41865 0.036147352 0.9944977
41866 0.030801458 0.99451274
41867 0.053387113 0.9945277
41868 0.09952602 0.9944973
41869 0.04395744 0.9944896
41870 0.13296995 0.99445945
41871 0.05903857 0.99445194
41872 0.07657351 0.994422
41873 0.040544763 0.9944146
41874 0.03227253 0.9944073
41875 0.03494328 0.9944222
41876 0.10671523 0.99441487
41877 0.029026292 0.9944297
41878 0.054213125 0.9944224
41879 0.045476776 0.9944151
41880 0.07382967 0.9944298
41881 0.06227149 0.99444443
41882 0.13513924 0.99443716
41883 0.19264425 0.99438643
41884 0.09450979 0.99437934
41885 0.08124228 0.9943723
41886 0.07326243 0.9943653
41887 0.0072952756 0.9943798
41888 0.083753936 0.9943943
41889 0.08891054 0.9943873
41890 0.046329964 0.99438035
41891 0.04218845 0.9943734
41892 0.09440208 0.99436647
41893 0.046634924 0.9943596
41894 0.096596785 0.99433166
41895 0.11637535 0.9943038
41896 0.027563514 0.9943182
41897 0.033900738 0.9943325
41898 0.064523734 0.99434674
41899 0.15758282 0.99434
41900 0.00069965626 0.9943542
41901 0.13993658 0.9943267
41902 0.05552788 0.9943201
41903 0.05414789 0.99433416
41904 0.048712075 0.99432755
41905 0.12858106 0.99427986
41906 0.044633254 0.9942734
41907 0.071368806 0.9942875
41908 0.067605495 0.9942606
41909 0.09581384 0.9942543
41910 0.087031506 0.994248
41911 0.10661066 0.9942214
41912 0.030784644 0.99423546
41913 0.048640013 0.9942494
41914 0.01403069 0.9942633
41915 0.036077328 0.9942771
41916 0.03784267 0.9942909
41917 0.03971406 0.99430454
41918 0.0039203083 0.9943182
41919 0.0069485605 0.9943317
41920 0.052772228 0.9943254
41921 0.07172308 0.9943191
41922 0.08498673 0.99429303
41923 0.056424674 0.99428684
41924 0.08739878 0.994261
41925 0.07396524 0.9942745
41926 0.03957854 0.9942684
41927 0.03384665 0.9942818
41928 0.066679254 0.9942757
41929 0.036158066 0.99428904
41930 0.016650101 0.99430233
41931 0.02464041 0.99431556
41932 0.08195399 0.9943094
41933 0.038538806 0.9943033
41934 0.048064332 0.9942972
41935 0.054944925 0.9942912
41936 0.170797 0.99424696
41937 0.06443664 0.99424106
41938 0.10718726 0.99421614
41939 0.035091795 0.9942293
41940 0.14914843 0.9941667
41941 0.038574155 0.9941799
41942 0.018262465 0.9941931
41943 0.00934437 0.9942062
41944 0.0039162994 0.99421924
41945 0.09693346 0.99421346
41946 0.013323654 0.99422646
41947 0.018867262 0.9942394
41948 0.123659275 0.9942336
41949 0.051152762 0.9942465
41950 0.09818383 0.9942222
41951 0.096349545 0.99421656
41952 0.009353731 0.9942294
41953 0.021731244 0.9942421
41954 0.053130075 0.9942364
41955 0.03888756 0.9942491
41956 0.030222228 0.9942617
41957 0.05966381 0.994256
41958 0.011641192 0.99426854
41959 0.040189702 0.99428105
41960 0.16235699 0.99423915
41961 0.085100904 0.9942155
41962 0.03431463 0.994228
41963 0.10925277 0.99420446
41964 0.05534618 0.994199
41965 0.08135221 0.9942115
41966 0.0696352 0.994206
41967 0.016648715 0.9942184
41968 0.034512654 0.99423075
41969 0.14764152 0.99420756
41970 0.06009345 0.99421984
41971 0.032294933 0.9942321
41972 0.09905718 0.99420905
41973 0.01212003 0.99422127
41974 0.026295325 0.9942335
41975 0.05474371 0.99422807
41976 0.022813132 0.9942402
41977 0.014137873 0.99425226
41978 0.04730375 0.99424684
41979 0.038862143 0.9942415
41980 0.031367663 0.99425346
41981 0.05554127 0.99426544
41982 0.014536337 0.9942773
41983 0.07003253 0.99427193
41984 0.01524456 0.99428374
41985 0.05484846 0.9942784
41986 0.021078236 0.9942901
41987 0.0625123 0.99428475
41988 0.04158287 0.99429643
41989 0.0033639257 0.9943081
41990 0.06681213 0.99431974
41991 0.008903427 0.9943313
41992 0.0005835576 0.9943428
41993 0.027264837 0.9943543
41994 0.036515884 0.99436575
41995 0.008587761 0.9943771
41996 0.01737227 0.99438846
41997 0.0024319286 0.9943997
41998 0.042291827 0.99439424
41999 0.14043574 0.99437207
42000 0.043899678 0.99436665
42001 0.08594858 0.9916667
42002 0.03893276 0.99583334
42003 0.009995509 0.99722224
42004 0.07956198 0.99375
42005 0.05451198 0.99333334
42006 0.07887159 0.9930556
42007 0.018598061 0.99404764
42008 0.101860695 0.9927083
42009 0.052995164 0.9925926
42010 0.10169376 0.9916667
42011 0.07177201 0.9909091
42012 0.029254263 0.9916667
42013 0.090636864 0.99230766
42014 0.06029577 0.9922619
42015 0.048419192 0.99222225
42016 0.027442602 0.9927083
42017 0.014025842 0.99313724
42018 0.07010188 0.9930556
42019 0.07267443 0.9934211
42020 0.07630335 0.99333334
42021 0.104422696 0.9936508
42022 0.0051236777 0.9939394
42023 0.0113561 0.9942029
42024 0.023451405 0.99444443
42025 0.025703914 0.9946667
42026 0.017643895 0.9948718
42027 0.023131195 0.99506176
42028 0.13206547 0.99464285
42029 0.03861359 0.9945402
42030 0.033773538 0.99472225
42031 0.015795678 0.9948925
42032 0.0059922542 0.9950521
42033 0.055626396 0.9949495
42034 0.046923023 0.99509805
42035 0.0147613445 0.99523807
42036 0.1191363 0.9949074
42037 0.010505068 0.99504507
42038 0.043507047 0.9951754
42039 0.053108048 0.9950855
42040 0.030216211 0.995
42041 0.004493058 0.99512196
42042 0.056751233 0.9950397
42043 0.11493705 0.9947674
42044 0.09040915 0.994697
42045 0.19087525 0.99425924
42046 0.066874675 0.9942029
42047 0.12455262 0.99397165
42048 0.06585255 0.9939236
42049 0.056715384 0.99387753
42050 0.027751176 0.994
42051 0.036283333 0.9941176
42052 0.056183863 0.99407053
42053 0.04216391 0.9941824
42054 0.07420468 0.9939815
42055 0.02761422 0.9940909
42056 0.041634314 0.9941964
42057 0.020958597 0.9942982
42058 0.077411816 0.9941092
42059 0.05399036 0.9940678
42060 0.06206428 0.9941667
42061 0.07502076 0.99398905
42062 0.01915835 0.994086
42063 0.044483002 0.99404764
42064 0.07299265 0.9940104
42065 0.004575528 0.99410254
42066 0.061982688 0.99406564
42067 0.0738854 0.9939055
42068 0.1360844 0.99375
42069 0.075982586 0.9937198
42070 0.061160676 0.9938095
42071 0.09938411 0.99377936
42072 0.0710292 0.99375
42073 0.009900426 0.9938356
42074 0.09370184 0.9938063
42075 0.2134042 0.99344444
42076 0.03865068 0.9934211
42077 0.09093928 0.99329007
42078 0.09495295 0.9931624
42079 0.07196868 0.99314344
42080 0.0013196495 0.99322915
42081 0.046466086 0.9932099
42082 0.060857404 0.99319106
42083 0.03999754 0.9931727
42084 0.10207636 0.99315476
42085 0.019035336 0.9932353
42086 0.012194081 0.99331397
42087 0.026657531 0.9933908
42088 0.019615881 0.9934659
42089 0.16532508 0.99335206
42090 0.037815683 0.9934259
42091 0.07044414 0.9934066
42092 0.02292124 0.99347824
42093 0.030673202 0.9935484
42094 0.14022732 0.99335104
42095 0.0508116 0.9934211
42096 0.06981025 0.9934028
42097 0.04708908 0.9933849
42098 0.12932128 0.9932823
42099 0.055376664 0.993266
42100 0.034507968 0.99325
42101 0.07130775 0.99323434
42102 0.007501632 0.9933007
42103 0.027214926 0.9933657
42104 0.032825496 0.9934295
42105 0.047764763 0.99349207
42106 0.06883148 0.99347484
42107 0.013894243 0.9935358
42108 0.014259035 0.99359566
42109 0.07090252 0.99357796
42110 0.0046293307 0.99363637
42111 0.02443214 0.9936937
42112 0.06550004 0.9936756
42113 0.014020598 0.99373156
42114 0.03471369 0.9937866
42115 0.0031585982 0.9938406
42116 0.03930493 0.99382186
42117 0.07422436 0.9937322
42118 0.030745361 0.9937853
42119 0.039957326 0.9937675
42120 0.03403955 0.9938194
42121 0.014822586 0.9938705
42122 0.015686007 0.99392074
42123 0.028840534 0.9939702
42124 0.010308251 0.9940188
42125 0.049632728 0.994
42126 0.06431892 0.9939815
42127 0.010899709 0.99402887
42128 0.048163142 0.9940104
42129 0.08848078 0.99399227
42130 0.04153302 0.9939744
42131 0.0013260416 0.99402034
42132 0.039707765 0.99406564
42133 0.0085527105 0.9941103
42134 0.021769632 0.9941542
42135 0.10068447 0.9941358
42136 0.16943677 0.9939951
42137 0.03557362 0.9939781
42138 0.008852294 0.9940217
42139 0.041651234 0.9940048
42140 0.053119708 0.9939881
42141 0.08354419 0.9939125
42142 0.005459373 0.9939554
42143 0.038425103 0.9939977
42144 0.01788995 0.99403936
42145 0.010729585 0.9940805
42146 0.010877688 0.994121
42147 0.04590691 0.9941043
42148 0.06931819 0.9940878
42149 0.0035359552 0.9941275
42150 0.021225572 0.9941667
42151 0.010398527 0.9942053
42152 0.039181575 0.9941886
42153 0.04437279 0.9941721
42154 0.024291033 0.99420995
42155 0.01165248 0.9942473
42156 0.06432046 0.99423075
42157 0.10569918 0.9942144
42158 0.07282443 0.9941983
42159 0.0063531315 0.9942348
42160 0.002677552 0.99427086
42161 0.01185114 0.99430645
42162 0.10052974 0.9942901
42163 0.03651866 0.99432516
42164 0.023769293 0.99435973
42165 0.07976023 0.99439394
42166 0.12032189 0.9943775
42167 0.033051677 0.9944112
42168 0.09222485 0.99434525
42169 0.050610933 0.9943294
42170 0.049585834 0.9943137
42171 0.01716929 0.994347
42172 0.007342569 0.9943798
42173 0.09432605 0.994316
