#Batch costTraining precTraining
31319 1.7522916e-08 0.9956635
31320 1.3750281e-05 0.99567705
31321 0.00027676838 0.9956905
31322 0.0019440529 0.99570394
31323 4.9346013e-08 0.9957172
31324 6.272926e-05 0.99573046
31325 0.039814577 0.9956667
31326 0.011146809 0.9956544
31327 2.4326282e-05 0.9956677
31328 1.1353421e-06 0.99568087
31329 0.016271917 0.9956687
31330 7.476207e-09 0.9956818
31331 4.2465447e-07 0.9956949
31332 2.308304e-06 0.9957078
31333 0.010315845 0.9956957
31334 0.016358439 0.9956836
31335 1.5359798e-05 0.99569654
31336 0.0034516638 0.9957093
31337 2.321955e-10 0.99572206
31338 5.8968946e-10 0.9957347
31339 7.0039704e-07 0.99574727
31340 0.014186042 0.9957353
31341 0.016666668 0.99572337
31342 2.0876457e-06 0.9957359
31343 1.6022071e-06 0.9957483
31344 2.4754947e-06 0.9957607
31345 0.014877045 0.9957488
31346 0.026106112 0.9956888
31347 1.0295383e-06 0.99570125
31348 0.0010060037 0.9957136
31349 0.012237942 0.995702
31350 0.015099223 0.99569046
31351 6.866635e-06 0.99570274
31352 6.159195e-07 0.99571496
31353 0.017895758 0.9957035
31354 0.00039929542 0.9957156
31355 0.0013988183 0.9957277
31356 0.00094974885 0.9957397
31357 0.041068565 0.9956816
31358 0.016284876 0.9956704
31359 0.00019333354 0.9956825
31360 0.03761119 0.995625
31361 3.2870395e-09 0.9956371
31362 0.025379376 0.99560314
31363 7.996793e-06 0.99561524
31364 0.00050443807 0.9956273
31365 0.0001290327 0.99563926
31366 0.02456875 0.99560565
31367 6.1580103e-13 0.9956176
31368 0.005125336 0.9956069
31369 0.010481304 0.99559623
31370 0.00012836541 0.9956081
31371 0.027583333 0.995575
31372 3.7418328e-08 0.99558693
31373 6.63736e-06 0.99559873
31374 0.01227676 0.99558824
31375 2.781145e-08 0.9956
31376 0.009170021 0.99558955
31377 4.9907e-12 0.99560124
31378 1.2319221e-07 0.99561286
31379 1.9024392e-05 0.9956244
31380 1.4834642e-05 0.995636
31381 0.015705528 0.99562556
31382 0.00022109381 0.995637
31383 0.0011125541 0.9956484
31384 1.8411196e-05 0.9956597
31385 9.350642e-05 0.995671
31386 2.3482253e-11 0.99568224
31387 0.00013031428 0.9956934
31388 1.1431839e-08 0.9957045
31389 4.1781574e-12 0.9957155
31390 6.720996e-10 0.99572647
31391 0.016664429 0.9957161
31392 2.9703389e-09 0.99572706
31393 6.2204103e-06 0.9957379
31394 0.00022474532 0.99574876
31395 9.194338e-05 0.9957595
31396 7.1518325e-10 0.9957702
31397 0.0003339053 0.9957809
31398 0.00034275203 0.99579144
31399 0.00030602879 0.995802
31400 0.01676986 0.9957917
31401 0.00021621442 0.99580216
31402 0.0110654 0.99579185
31403 1.6736041e-05 0.99580234
31404 0.00023767004 0.9958127
31405 0.00066894747 0.995823
31406 1.7141309e-06 0.99583334
31407 0.016668923 0.9958231
31408 0.026150841 0.9957925
31409 7.46085e-05 0.99580276
31410 0.012260477 0.9957927
31411 0.019324498 0.9957827
31412 0.03246773 0.99575245
31413 0.007757762 0.99574256
31414 0.0005192049 0.9957528
31415 0.01656522 0.995743
31416 1.4740019e-07 0.9957532
31417 8.96522e-08 0.99576336
31418 0.00088113797 0.99577355
31419 0.024466237 0.9957438
31420 0.0021756361 0.99575394
31421 2.4692737e-05 0.9957641
31422 3.5796086e-07 0.9957741
31423 0.007298373 0.9957841
31424 6.188692e-11 0.995794
31425 0.0026531357 0.9958039
31426 2.910601e-07 0.9958138
31427 3.338215e-05 0.99582356
31428 5.867016e-07 0.99583334
31429 1.3906743e-05 0.99584305
31430 0.016735567 0.99583334
31431 1.2760173e-08 0.995843
31432 8.971756e-06 0.99585265
31433 8.7025185e-08 0.9958622
31434 0.017609892 0.99585253
31435 0.0039881086 0.99586207
31436 0.0003344006 0.99587154
31437 0.012998326 0.99586195
31438 9.587474e-08 0.99587137
31439 1.4114601e-10 0.9958808
31440 0.008790045 0.9958712
31441 1.6494338e-10 0.9958806
31442 2.936353e-08 0.9958899
31443 0.00027266203 0.9958992
31444 0.00043664916 0.9959084
31445 0.00023266439 0.9959176
31446 1.8855986e-05 0.99592674
31447 0.014288093 0.9959172
31448 0.03843876 0.99587053
31449 1.300894e-07 0.9958797
31450 2.9933126e-05 0.9958889
31451 0.005889625 0.99587953
31452 1.9534704e-07 0.99588865
31453 5.3854947e-06 0.9958977
31454 0.00043309445 0.9959068
31455 4.7031386e-07 0.9959158
31456 0.01666041 0.9959064
31457 1.5345847e-09 0.9959154
31458 5.484689e-06 0.9959243
31459 2.026815e-06 0.9959332
31460 0.029497897 0.9959058
31461 5.090543e-05 0.9959147
31462 0.014966049 0.99590546
31463 0.01212332 0.99589634
31464 0.016510924 0.9958872
31465 0.032883212 0.9958602
31466 0.016727995 0.9958512
31467 0.007186388 0.9958423
31468 0.01764432 0.99583334
31469 0.00017709003 0.9958422
31470 2.3389389e-07 0.99585104
31471 1.11188865e-05 0.99585986
31472 8.527086e-11 0.9958686
31473 2.507413e-05 0.9958774
31474 0.021251788 0.9958509
31475 3.335083e-05 0.9958596
31476 8.658573e-09 0.9958683
31477 1.0996707e-06 0.995877
31478 0.01681615 0.9958682
31479 0.00033351753 0.99587685
31480 0.0116095375 0.995868
31481 0.00612887 0.9958593
31482 0.016543029 0.9958506
31483 2.9013432e-07 0.9958592
31484 5.9759365e-08 0.9958678
31485 0.01685843 0.9958591
31486 0.0028434962 0.9958676
31487 4.6904574e-05 0.99587613
31488 0.00012605173 0.99588454
31489 0.005488102 0.99587595
31490 0.006403553 0.9958674
31491 2.3522753e-05 0.9958758
31492 2.2202998e-06 0.9958841
31493 0.016220009 0.9958756
31494 1.231113e-05 0.99588394
31495 0.00045304556 0.9958922
31496 0.01666667 0.99588376
31497 3.7154819e-06 0.99589205
31498 0.0029483107 0.9959003
31499 0.00010031652 0.9959085
31500 0.0037242477 0.99591666
31501 1.9157917e-05 1.0
31502 0.0016853263 1.0
31503 2.2696253e-11 1.0
31504 1.05109144e-07 1.0
31505 3.2517818e-07 1.0
31506 0.00021091972 1.0
31507 7.16115e-07 1.0
31508 8.728393e-09 1.0
31509 0.015814207 0.9990741
31510 0.0064723273 0.99833333
31511 0.013261315 0.9977273
31512 0.022399455 0.9965278
31513 0.00063321955 0.9967949
31514 0.009732627 0.99642855
31515 0.00084632233 0.99666667
31516 5.336966e-08 0.996875
31517 4.008513e-05 0.9970588
31518 5.762295e-06 0.99722224
31519 0.01578752 0.9969298
31520 3.7037902e-05 0.9970833
31521 2.9705894e-05 0.99722224
31522 3.4113148e-09 0.9973485
31523 2.71289e-05 0.99746376
31524 0.016645532 0.99722224
31525 0.0004627071 0.99733335
31526 2.3448734e-12 0.99743587
31527 2.3927783e-05 0.9975309
31528 1.1793009e-09 0.99761903
31529 8.127003e-08 0.99770117
31530 0.01614862 0.9975
31531 0.004345835 0.99731183
31532 9.195062e-06 0.9973958
31533 0.01666942 0.99722224
31534 0.010285282 0.9970588
31535 8.338939e-05 0.99714285
31536 2.560993e-06 0.99722224
31537 0.0022284454 0.9972973
31538 0.0027540242 0.9973684
31539 1.9016051e-06 0.99743587
31540 0.015139108 0.9972917
31541 6.59102e-06 0.9973577
31542 0.00092227716 0.9974206
31543 3.1441552e-05 0.99748063
31544 0.018099139 0.9973485
31545 7.073718e-05 0.99740744
31546 0.022881014 0.9971014
31547 1.667647e-07 0.9971631
31548 0.00019587809 0.99722224
31549 2.105192e-07 0.9972789
31550 0.0013206907 0.99733335
31551 0.015793659 0.99722224
31552 2.0590844e-06 0.99727565
31553 0.0002390384 0.997327
31554 0.00032501752 0.99737656
31555 7.8860313e-07 0.99742424
31556 4.6764686e-07 0.99747026
31557 0.016666984 0.9973684
31558 0.0018336874 0.9974138
31559 2.1849708e-05 0.9974576
31560 2.3063016e-07 0.9975
31561 0.0026085316 0.997541
31562 0.008284333 0.99744624
31563 6.313383e-05 0.99748677
31564 0.008162532 0.9973958
31565 9.219767e-05 0.99743587
31566 0.007842438 0.9973485
31567 0.00028549696 0.99738806
31568 0.000754166 0.99742645
31569 0.00057654246 0.99746376
31570 4.42844e-08 0.9975
31571 0.0002676771 0.9975352
31572 0.016667997 0.9974537
31573 0.016853252 0.9973744
31574 1.9451873e-05 0.9974099
31575 1.7508244e-06 0.99744445
31576 0.00042117975 0.99747807
31577 0.0002931444 0.99751085
31578 0.015301224 0.99743587
31579 0.00055848266 0.99746835
31580 5.559151e-07 0.9975
31581 0.015668774 0.997428
31582 2.4098048e-09 0.99745935
31583 0.00021193115 0.99749
31584 7.922112e-05 0.99751985
31585 0.023026776 0.99735296
31586 1.3576563e-07 0.9973837
31587 0.0016982361 0.9974138
31588 0.0020675058 0.9974432
31589 7.918135e-07 0.9974719
31590 0.0047341334 0.99740744
31591 0.01666742 0.9973443
31592 6.6481135e-07 0.99737316
31593 0.016580101 0.99731183
31594 0.0021824718 0.99734044
31595 0.007847998 0.9972807
31596 0.009614553 0.99722224
31597 0.0004614379 0.99725085
31598 1.9817476e-06 0.9972789
31599 2.5851554e-09 0.9973064
31600 0.023296881 0.9971667
31601 0.004521869 0.9971947
31602 0.0010640024 0.99722224
31603 6.1566396e-09 0.9972492
31604 2.1470663e-10 0.99727565
31605 4.430184e-05 0.9973016
31606 0.02137769 0.9971698
31607 1.5756859e-08 0.99719626
31608 0.00019990523 0.99722224
31609 1.391475e-05 0.9972477
31610 7.494831e-05 0.99727273
31611 0.016563196 0.99722224
31612 0.016483614 0.9971726
31613 2.3644858e-10 0.9971976
31614 0.016242001 0.9971491
31615 0.00016973514 0.9971739
31616 7.085902e-07 0.9971983
31617 0.0029796958 0.99722224
31618 0.0068027056 0.99717516
31619 1.1998258e-08 0.9971989
31620 0.01311651 0.9971528
31621 0.018654369 0.99710745
31622 9.279185e-05 0.99713117
31623 1.3443749e-07 0.9971545
31624 0.002474632 0.9971774
31625 2.229029e-09 0.9972
31626 0.013090435 0.9971561
31627 3.6786e-06 0.9971785
31628 0.0043901964 0.9971354
31629 0.016965197 0.997093
31630 0.014707289 0.9970513
31631 0.0015609807 0.99707377
31632 9.906766e-08 0.99709594
31633 0.013065073 0.9970551
31634 0.015530331 0.99701494
31635 3.038703e-06 0.99703705
31636 0.004727986 0.9970588
31637 1.2124259e-07 0.99708027
31638 0.0019385071 0.9971014
31639 0.002014525 0.9971223
31640 0.027718894 0.9970238
31641 0.028243551 0.9969267
31642 0.0056497226 0.99694836
31643 1.0330232e-05 0.9969697
31644 0.01656236 0.99693286
31645 0.003547288 0.996954
31646 0.016680853 0.9969178
31647 0.014360095 0.9968821
31648 0.014517258 0.99684685
31649 0.016666664 0.9968121
31650 1.5601721e-11 0.9968333
31651 0.016056769 0.9967991
31652 2.3678953e-05 0.99682015
31653 0.00072580663 0.99684095
31654 3.7363685e-07 0.99686146
31655 0.020553263 0.99682796
31656 0.0014520081 0.9968483
31657 0.016567994 0.99681526
31658 2.5210545e-10 0.9968355
31659 3.8556817e-11 0.9968553
31660 7.646809e-05 0.996875
31661 0.016321594 0.9968426
31662 0.016667562 0.9968107
31663 0.016702821 0.99677914
31664 4.2479212e-07 0.99679875
31665 0.008663644 0.9967677
31666 0.016488153 0.99673694
31667 1.01525255e-11 0.9967565
31668 0.0061306483 0.9967262
31669 1.6165723e-11 0.9967456
31670 0.005760831 0.9967647
31671 4.9111555e-11 0.9967836
31672 7.2317357e-06 0.99680233
31673 0.008928004 0.99677265
31674 0.00043552267 0.9967912
31675 1.4590685e-06 0.99680954
31676 0.022387663 0.99673295
31677 3.0720985e-06 0.9967514
31678 0.00014288361 0.99676967
31679 1.2639993e-07 0.9967877
31680 0.033064827 0.996713
31681 0.00012528189 0.9967311
31682 0.0088522835 0.99670327
31683 3.7422476e-05 0.9967213
31684 0.0063262675 0.99669385
31685 0.010725002 0.99666667
31686 8.98231e-06 0.9966846
31687 1.09581e-05 0.9967023
31688 3.4266907e-09 0.99671984
31689 0.00024246819 0.99673724
31690 0.031677768 0.99666667
31691 0.014832781 0.9966405
31692 3.9558447e-08 0.99665797
31693 0.013558748 0.9966321
31694 0.016662305 0.9966065
31695 2.1272546e-08 0.99662393
31696 0.00074565865 0.99664116
31697 0.00056997087 0.9966582
31698 7.4372335e-09 0.9966751
31699 0.016633032 0.9966499
31700 0.00021802814 0.99666667
31701 1.6102504e-05 0.99668324
31702 0.016525013 0.99665844
31703 5.4348588e-05 0.9966749
31704 0.00026972566 0.99669117
31705 9.877512e-06 0.9967073
31706 2.6790667e-05 0.9967233
31707 1.6815434e-06 0.99673915
31708 0.016666736 0.9967148
31709 9.6102456e-05 0.99673045
31710 0.021491658 0.99666667
31711 2.0146554e-05 0.99668247
31712 0.016103549 0.9966588
31713 3.6999838e-06 0.9966745
31714 0.0061628018 0.9966511
31715 0.0002247857 0.99666667
31716 2.521861e-12 0.9966821
31717 0.00010799205 0.99669737
31718 5.5446428e-05 0.99671257
31719 5.3250504e-10 0.9967275
31720 9.363946e-05 0.9967424
31721 5.666648e-07 0.99675715
31722 4.2228257e-05 0.99677175
31723 0.012631951 0.99674886
31724 0.016320594 0.9967262
31725 0.015731469 0.9967037
31726 6.432732e-15 0.9967183
31727 4.0358208e-07 0.9967328
31728 0.00798492 0.99671054
31729 0.015921079 0.9966885
31730 0.0015787126 0.9967029
31731 0.000352209 0.99671715
31732 0.0038528196 0.99673134
31733 2.4277864e-05 0.99674535
31734 1.5263971e-09 0.99675924
31735 0.0002668964 0.99677306
31736 0.00012499638 0.9967867
31737 7.933555e-07 0.9968003
31738 2.5816167e-11 0.9968137
31739 2.6046806e-07 0.99682707
31740 0.00014372972 0.9968403
31741 2.055668e-08 0.9968534
31742 4.405744e-11 0.9968664
31743 3.7767822e-07 0.9968793
31744 2.3833138e-05 0.9968921
31745 1.027818e-07 0.9969048
31746 8.212739e-08 0.99691737
31747 2.2449585e-07 0.9969298
31748 0.015954565 0.9969086
31749 0.00029102786 0.996921
31750 0.00681757 0.9969
31751 0.00016478026 0.99691236
31752 1.4198235e-05 0.9969246
31753 0.012452443 0.99690384
31754 0.018750187 0.9968832
31755 0.01525116 0.99686277
31756 0.016174812 0.99684244
31757 0.016451877 0.9968223
31758 0.015489813 0.99680233
31759 3.6278507e-05 0.99681467
31760 0.004590064 0.9967949
31761 0.016592864 0.9967752
31762 7.35424e-05 0.99678755
31763 1.0183822e-08 0.99679977
31764 0.016713103 0.9967803
31765 7.333166e-05 0.99679244
31766 6.4576393e-06 0.99680454
31767 2.8379412e-09 0.99681646
31768 1.016134e-06 0.9968284
31769 0.0013333668 0.9968401
31770 0.016887259 0.996821
31771 0.03284755 0.9967712
31772 0.03442223 0.9967218
31773 0.00018160591 0.99673384
31774 1.1557785e-08 0.99674577
31775 8.271177e-06 0.99675757
31776 1.5221214e-05 0.9967693
31777 1.8639875e-07 0.996781
31778 0.028539192 0.9967326
31779 0.0013232648 0.99674433
31780 0.032212418 0.9966964
31781 0.0014180442 0.9967082
31782 2.3582258e-08 0.99671984
31783 0.00029959722 0.99673146
31784 5.852517e-06 0.99674296
31785 3.454759e-11 0.9967544
31786 0.0006282969 0.99676573
31787 0.00026458636 0.996777
31788 0.011325063 0.99675924
31789 1.1814816e-07 0.9967705
31790 0.029270811 0.9967241
31791 1.291704e-05 0.9967354
31792 0.016006334 0.9966895
31793 0.029296752 0.9966439
31794 5.03437e-08 0.99665534
31795 1.0726518e-05 0.99666667
31796 0.0025183954 0.99667794
31797 0.01647118 0.99666107
31798 7.160071e-07 0.9966723
31799 0.010752414 0.9966555
31800 0.016921379 0.9966389
31801 4.6384328e-05 0.99665004
31802 0.0041177194 0.9966611
31803 1.4162762e-08 0.99667215
31804 0.0032071187 0.9966831
31805 1.2176796e-10 0.99669397
31806 0.00038319684 0.9967048
31807 0.017841611 0.99666125
31808 5.7759626e-06 0.9966721
31809 5.735885e-06 0.9966828
31810 0.012135478 0.99666667
31811 8.000656e-08 0.9966774
31812 0.013130608 0.9966613
31813 2.242908e-06 0.996672
31814 0.004681061 0.99665606
31815 1.6778456e-05 0.99666667
31816 0.009885576 0.9966508
31817 1.2673225e-07 0.9966614
31818 6.181102e-05 0.9966719
31819 0.01583056 0.99665624
31820 0.01857447 0.9966406
31821 0.006284629 0.9966251
31822 0.016651023 0.99660975
31823 0.010675935 0.9965944
31824 0.0004641362 0.9966049
31825 4.478635e-05 0.9966154
31826 0.00406199 0.9966258
31827 0.016666962 0.9966106
31828 0.0056185843 0.9965955
31829 3.9538967e-10 0.9966059
31830 5.9990334e-08 0.9966162
31831 0.0049860873 0.9966012
31832 0.0166245 0.9965863
31833 0.0022081488 0.9965966
31834 0.00059078657 0.99660677
31835 0.041509364 0.9965423
31836 1.0686593e-05 0.9965526
31837 7.1669444e-09 0.99656284
31838 0.016246635 0.9965483
31839 1.9491214e-11 0.9965585
31840 2.3195973e-08 0.9965686
31841 0.0068738153 0.99655426
31842 5.989558e-10 0.9965643
31843 0.002870768 0.99657434
31844 4.665751e-10 0.9965843
31845 0.010115739 0.99657005
31846 2.350528e-09 0.99657995
31847 4.6250866e-06 0.99658984
31848 0.012317795 0.99657565
31849 0.011193552 0.9965616
31850 2.1628768e-08 0.9965714
31851 1.2295824e-07 0.9965812
31852 1.7180703e-06 0.9965909
31853 0.0166825 0.99657696
31854 0.0005634708 0.9965866
31855 0.013970377 0.9965728
31856 0.0011471777 0.9965824
31857 4.607366e-08 0.996592
31858 0.017927121 0.9965782
31859 0.016661583 0.9965645
31860 0.022039903 0.9965278
31861 0.02848607 0.99649125
31862 1.6769901e-06 0.9965009
31863 0.00037726868 0.99651057
31864 0.00047253436 0.99652016
31865 0.003101786 0.9965297
31866 0.005197056 0.9965392
31867 9.180403e-09 0.9965486
31868 9.455271e-09 0.99655795
31869 0.0021363609 0.9965673
31870 0.013617487 0.9965541
31871 0.0029206655 0.9965633
31872 0.017934136 0.9965502
31873 0.017569507 0.9965371
31874 5.7753034e-08 0.9965463
31875 0.017287722 0.99653333
31876 2.2589663e-08 0.9965426
31877 0.00097405736 0.99655175
31878 0.00010163229 0.9965609
31879 0.000101852354 0.99656993
31880 6.043074e-05 0.99657893
31881 0.0006816269 0.99658793
31882 0.016263496 0.99657506
31883 4.0662703e-06 0.996584
31884 0.013951027 0.9965712
31885 0.00873449 0.9965584
31886 3.4733628e-06 0.99656737
31887 0.0008340364 0.99657625
31888 0.03293467 0.9965421
31889 1.156576e-08 0.996551
31890 0.03832305 0.9964957
31891 0.027901147 0.99646205
31892 0.009252811 0.9964498
31893 4.6184923e-06 0.9964589
31894 6.6395423e-06 0.9964678
31895 3.3468446e-08 0.99647677
31896 0.03040014 0.9964436
31897 0.00028496314 0.99645257
31898 4.6363817e-05 0.99646145
31899 1.1094628e-05 0.99647033
31900 1.3977605e-07 0.99647915
31901 6.293942e-09 0.996488
31902 0.00038128896 0.9964967
31903 0.015970599 0.9964847
31904 0.015972566 0.9964728
31905 0.033844583 0.99644035
31906 0.016083803 0.99642855
31907 0.0046009654 0.99641687
31908 0.016666668 0.99640524
31909 0.01641779 0.9963936
31910 7.2413485e-11 0.99640244
31911 0.016100595 0.99639094
31912 0.008201732 0.99637944
31913 0.018944329 0.99636805
31914 0.0113143325 0.99635667
31915 2.1400777e-10 0.9963655
31916 0.00064337696 0.9963742
31917 3.2510272e-06 0.9963829
31918 0.032599952 0.99635166
31919 6.260445e-07 0.99636036
31920 3.490439e-07 0.99636906
31921 0.0054205474 0.99635786
31922 0.012602959 0.9963468
31923 1.0777551e-06 0.9963554
31924 0.004170443 0.996364
31925 0.009507572 0.996353
31926 2.349816e-08 0.9963615
31927 1.5947167e-10 0.99637
31928 1.8332154e-06 0.9963785
31929 1.4578677e-08 0.99638695
31930 0.045321062 0.99633723
31931 0.009575895 0.9963264
31932 0.015733553 0.9963156
31933 8.226839e-05 0.9963241
31934 0.005962354 0.9963326
31935 0.0049951915 0.99632186
31936 0.019054921 0.9963112
31937 0.016666757 0.9963005
31938 1.2809799e-06 0.996309
31939 0.0012028002 0.9963174
31940 0.0041768276 0.99630684
31941 7.933905e-06 0.9963152
31942 6.0460197e-06 0.9963235
31943 0.0012759146 0.9963318
31944 8.558856e-09 0.9963401
31945 2.1053469e-05 0.9963483
31946 0.0004076979 0.9963565
31947 0.004585227 0.996346
31948 2.2252502e-08 0.99635416
31949 1.5072262e-06 0.99636227
31950 0.016740201 0.99635184
31951 0.0007236496 0.99635994
31952 5.008896e-09 0.996368
31953 0.0034695568 0.99637604
31954 0.015423379 0.99636567
31955 4.2992448e-05 0.99637365
31956 2.6679081e-06 0.9963816
31957 3.974181e-05 0.9963895
31958 0.016666768 0.9963792
31959 4.6021596e-05 0.99638706
31960 9.399206e-10 0.99639493
31961 0.010661294 0.9963847
31962 0.014714631 0.9963745
31963 0.022529682 0.9963463
31964 1.2878331e-08 0.99635416
31965 0.012667477 0.9963441
31966 0.0076343142 0.9963341
31967 1.0859095e-05 0.9963419
31968 0.004865899 0.99633193
31969 0.0031788766 0.99633974
31970 0.016733557 0.9963298
31971 0.0006617053 0.9963376
31972 5.981342e-06 0.99634534
31973 8.6361404e-05 0.9963531
31974 0.015667405 0.9963432
31975 7.5374104e-05 0.9963509
31976 0.01681072 0.99634105
31977 0.0012476691 0.9963487
31978 1.2290077e-06 0.99635637
31979 7.893397e-05 0.99636394
31980 7.0441106e-06 0.9963715
31981 2.207232e-09 0.9963791
31982 0.0020225565 0.9963866
31983 0.012600516 0.9963768
31984 0.0010282863 0.9963843
31985 0.0021450843 0.9963918
31986 0.0040447665 0.99639916
31987 0.0019056074 0.99640656
31988 9.246253e-10 0.99641395
31989 0.0004090707 0.9964213
31990 2.1065376e-05 0.99642855
31991 2.2114449e-07 0.9964358
31992 0.0027829718 0.9964431
31993 0.00012841553 0.9964503
31994 7.669177e-06 0.9964575
31995 0.013211654 0.9964478
31996 0.01915649 0.99643815
31997 0.0018028371 0.99644536
31998 0.016265279 0.99643576
31999 1.2555997e-05 0.9964429
32000 0.016792653 0.9964333
32001 0.0007475532 1.0
32002 1.1884375e-09 1.0
32003 2.5611302e-05 1.0
32004 0.0012839094 1.0
32005 1.9910972e-06 1.0
32006 4.3487016e-05 1.0
32007 3.5635687e-05 1.0
32008 6.613084e-10 1.0
32009 5.375369e-06 1.0
32010 3.6353867e-05 1.0
32011 1.0456442e-08 1.0
32012 0.0048917015 0.99930555
32013 5.215075e-06 0.99935895
32014 0.014992867 0.9988095
32015 5.9345673e-08 0.9988889
32016 0.0002900731 0.99895835
32017 2.0212306e-06 0.9990196
32018 0.012020374 0.9986111
32019 0.00012988792 0.9986842
32020 0.019543694 0.99833333
32021 0.016676353 0.9980159
32022 0.0052979155 0.9977273
32023 7.741626e-08 0.9978261
32024 1.28694e-07 0.99791664
32025 0.017245403 0.99766666
32026 1.956693e-05 0.9977564
32027 0.020211788 0.99722224
32028 1.842327e-05 0.9973214
32029 6.9384114e-05 0.9974138
32030 3.5160508e-07 0.9975
32031 0.012191625 0.99731183
32032 1.6533924e-06 0.9973958
32033 0.016237421 0.99722224
32034 8.283747e-08 0.9973039
32035 1.0708175e-05 0.997381
32036 9.780861e-07 0.9974537
32037 4.7188763e-07 0.99752253
32038 0.00041464224 0.99758774
32039 1.892427e-08 0.99764955
32040 1.762113e-11 0.9977083
32041 3.4046403e-09 0.9977642
32042 1.8077637e-05 0.99781746
32043 4.492781e-06 0.99786824
32044 0.016738137 0.9977273
32045 5.0078615e-06 0.99777776
32046 2.0199006e-07 0.9978261
32047 0.016544515 0.997695
32048 4.1128138e-07 0.99774307
32049 1.3498914e-06 0.99778914
32050 3.630338e-07 0.9978333
32051 1.8146991e-05 0.9978758
32052 3.9293004e-09 0.99791664
32053 0.01538829 0.99779874
32054 0.00013590902 0.9978395
32055 7.964808e-06 0.9978788
32056 1.7705761e-07 0.99791664
32057 1.6831583e-11 0.99795324
32058 1.4709036e-05 0.9979885
32059 0.045883656 0.9975989
32060 0.0003378894 0.9976389
32061 0.011669403 0.997541
32062 3.682351e-05 0.99758065
32063 3.6998168e-07 0.99761903
32064 0.005630968 0.99752605
32065 0.0334457 0.9973077
32066 0.0014960407 0.9973485
32067 0.00029556698 0.99738806
32068 0.011544599 0.9973039
32069 5.736766e-07 0.997343
32070 2.5892432e-05 0.997381
32071 7.5962536e-10 0.99741787
32072 0.015496787 0.99733794
32073 8.072046e-10 0.9973744
32074 6.488672e-06 0.9974099
32075 2.8787836e-08 0.99744445
32076 5.222942e-08 0.99747807
32077 5.427229e-05 0.99751085
32078 0.009603129 0.99743587
32079 2.874508e-07 0.99746835
32080 6.039144e-08 0.9975
32081 3.4159436e-06 0.9975309
32082 0.011199377 0.99745935
32083 0.0026777447 0.99749
32084 1.351777e-06 0.99751985
32085 6.128308e-05 0.997549
32086 8.586932e-05 0.99757755
32087 2.9942608e-05 0.9976054
32088 1.9683672e-07 0.99763256
32089 0.031108204 0.9974719
32090 0.016087122 0.99740744
32091 0.016024534 0.9973443
32092 0.016666654 0.9972826
32093 0.0037108036 0.99731183
32094 0.0037241627 0.99734044
32095 0.0015022376 0.9973684
32096 0.019300401 0.99722224
32097 0.0006026785 0.99725085
32098 0.00870344 0.9971939
32099 5.0847077e-10 0.99722224
32100 1.9312477e-06 0.99725
32101 2.9481016e-06 0.9972772
32102 4.4181515e-08 0.9973039
32103 4.879284e-07 0.99733007
32104 2.4109722e-08 0.99735576
32105 0.01665511 0.9973016
32106 3.7511126e-07 0.997327
32107 0.0008972435 0.997352
32108 6.371423e-08 0.99737656
32109 0.0024403047 0.9974006
32110 1.1653158e-05 0.99742424
32111 8.5465835e-08 0.99744743
32112 3.6003464e-06 0.99747026
32113 0.005561077 0.9974189
32114 7.635369e-07 0.99744153
32115 2.6647427e-05 0.99746376
32116 2.718028e-07 0.99748564
32117 3.9143604e-08 0.9975071
32118 0.025028018 0.997387
32119 0.005278285 0.99733895
32120 0.016940713 0.9972917
32121 0.0019313107 0.99731404
32122 4.4777884e-05 0.9973361
32123 0.00032120707 0.9973577
32124 0.016377097 0.99731183
32125 0.011114765 0.99726665
32126 0.022678558 0.9971561
32127 9.390208e-09 0.9971785
32128 0.026846033 0.9970052
32129 2.1414156e-05 0.9970284
32130 0.014781933 0.99698716
32131 4.1298435e-08 0.9970102
32132 0.017615832 0.9969697
32133 0.005505037 0.9969298
32134 0.0005163498 0.9969527
32135 2.907706e-06 0.9969753
32136 2.7728502e-06 0.99699754
32137 0.018804792 0.9968978
32138 0.00061116094 0.9969203
32139 5.49403e-07 0.99694246
32140 0.000293703 0.9969643
32141 0.002647084 0.9969858
32142 0.005152724 0.99694836
32143 0.01666475 0.9969114
32144 0.00012601033 0.99693286
32145 2.4855008e-05 0.996954
32146 0.01488206 0.9969178
32147 0.00014021415 0.99693877
32148 0.0012212876 0.99695945
32149 1.3653513e-05 0.9969799
32150 2.401367e-07 0.997
32151 1.3771574e-07 0.9970199
32152 1.6444197e-06 0.9970395
32153 8.562189e-12 0.9970588
32154 0.011144135 0.9970238
32155 0.046634912 0.9968817
32156 7.70172e-05 0.9969017
32157 1.9053404e-07 0.9969214
32158 0.016665062 0.99688816
32159 9.045312e-06 0.9969078
32160 0.00036068453 0.9969271
32161 0.016252331 0.9968944
32162 0.01666393 0.9968621
32163 0.0023235169 0.99688137
32164 4.941249e-06 0.9969004
32165 1.1392971e-05 0.9969192
32166 8.208578e-09 0.99693775
32167 2.7077624e-07 0.9969561
32168 3.9914685e-08 0.99697423
32169 0.00875712 0.9969428
32170 2.3899516e-09 0.99696076
32171 1.3417667e-06 0.9969786
32172 0.014807044 0.99694765
32173 0.017302332 0.9969171
32174 1.8339975e-05 0.9969349
32175 0.00032373835 0.99695235
32176 0.0230366 0.996875
32177 0.016512781 0.9968456
